,10.0 %,20.0 %,30.0 %,40.0 %,50.0 %,60.0 %,70.0 %,80.0 %,90.0 %
MIWAE,74.80827266849904,75.99144965651942,72.72989080481082,67.05097137764764,65.08250300370315,64.56892971333727,61.85521441419579,60.93189084781581,60.73129660514434
RF,0.3046630433811189,0.4423527103637156,1.1469625918270938,1.3283962282878772,6.496996420055521,8.16322811016266,15.738062771174992,28.87974371091043,53.93429967359948
MIDA,17.092053859122768,18.35020121365742,19.80071630723243,20.213983537642708,23.328637247643996,26.050420230124946,30.969168959344607,38.515375334806905,57.14467974894812
MEAN,50.472540613870976,51.1126895594586,50.92287246568194,48.88119988941747,49.11889601710699,49.68024990033739,49.48435567097077,50.96356288498069,51.71894634001063
