,10.0 %,20.0 %,30.0 %,40.0 %,50.0 %,60.0 %,70.0 %,80.0 %,90.0 %
MIWAE,0.2365025024917003,0.2563343952069646,0.2653335559808767,0.2733429372344171,0.3223708101906473,0.3481592721025997,0.4068194001122073,0.47625744415233207,0.5696512671993217
RF,0.21490218912195164,0.24027360229788294,0.26867734603045756,0.28488733145420964,0.33729079657229716,0.37357489246293063,0.44447220205811383,0.578229517092917,0.685067089852805
MIDA,0.3464412738700203,0.35758848809569044,0.3704508809327295,0.3748854556222795,0.4164297989706978,0.4341008645248571,0.47365302968886497,0.526287598593027,0.5574997295073465
MEAN,1.1786032918343898,1.1950527457907545,1.257562044414453,1.2838761123706817,1.3786327646247087,1.390443802222654,1.3963648780428028,1.3926936650603587,1.4491041334229087
