,10.0 %,20.0 %,30.0 %,40.0 %,50.0 %,60.0 %,70.0 %,80.0 %,90.0 %
MIWAE,94.3479599418922,90.82732846096731,84.24137945620448,82.4947749628076,80.98989511026898,79.78943137057668,79.1472274442605,82.64265365574117,83.93127889180498
RF,0.4142670189215898,1.0532916118487061,1.6098051922961545,2.172877077436819,2.5648642853761725,5.248103384746749,12.008523351988341,6.2860141437637065,21.59188276344226
MIDA,22.342424687628675,21.007310471952504,20.924302038937153,20.537871793413835,22.252585738273265,24.319885610676458,29.631352738677457,27.425041279061894,44.11283996838835
MEAN,74.00960638227173,72.20439846127803,66.3612696241033,67.39218547162993,65.20234962773277,64.9182682915245,64.98020708529404,73.18566004514032,74.33058179365021
