,10.0 %,20.0 %,30.0 %,40.0 %,50.0 %,60.0 %,70.0 %,80.0 %,90.0 %
MIWAE,0.14492834590295844,0.15888941036802798,0.19117301146682514,0.23204104410640172,0.29539510542489167,0.35704830271014765,0.5019377523004678,0.7812200270937961,0.8725016934245657
RF,0.10047100741246165,0.11539130713082699,0.13313656989483558,0.16251493141834136,0.24320395666979552,0.2908676281748376,0.44457305838206496,0.6528660854479449,0.9135311065885551
MIDA,0.40332750732441724,0.38548633920497016,0.3909195740024982,0.3988780962716504,0.45365066099614565,0.4534011401292135,0.4999499848644556,0.5639927013845804,0.7135141839465392
MEAN,1.33982570493989,1.2480353059382732,1.2166762388669974,1.2095900040710474,1.1989578857725147,1.2280473162687258,1.2285510753665974,1.266894662656147,1.3309264457382906
